index,language,difficulty,success,control_flow_score,pattern_signal_count,dispatch_count,imperative_branch_count,title
301,go,hard,1,2.6,0,3,4,Implement a car management system with the following functionalities:
302,go,hard,0,-3.6,0,0,9,Please implement a table formatting tool in Go that converts tab-separated text into aligned table output.
303,go,hard,0,-2.4,0,0,6,"Write a Go function that implements the addition of two non-negative integers represented as linked lists. Each node of the linked list contains a single digit, and the digits are stored in reverse order. The function should return a new linked list representing the sum of the two numbers."
304,go,hard,0,-2.0,0,0,5,"Please implement a function `LevelOrder` in Go that takes the root node of a binary tree and returns the level-order traversal result of the tree. Level-order traversal means visiting all nodes of the tree level by level, from left to right, with nodes of the same level grouped in the same sub-slice."
305,go,medium,1,2.6,0,3,4,Please implement a simple HTTP request handler function `HandleRequest` in Go that processes different types of HTTP requests and returns appropriate responses.
306,go,easy,1,-3.6,0,0,9,"Write a Go function `NumOfArrays` to calculate the number of arrays that meet specific conditions. Given three integers n, m, and k, the function should return the number of arrays satisfying all the following conditions:"
307,go,medium,1,1.0,0,1,1,Write a Go function `FormatText` that formats a string slice into a specific output string based on the given parameters.
308,go,hard,0,-2.0,0,0,5,"Write a Go function to validate the validity of a blockchain transaction. The function is named ValidateTransaction, and it needs to check the following transaction parameters:"
309,go,easy,1,-2.4,0,0,6,"Write a Go function `SQLSubstring` that implements functionality similar to SQL's SUBSTRING. The function takes a string, a starting index, and a length as parameters, and returns a substring starting from the specified position."
310,go,easy,0,-2.8,0,0,7,Write a Go function `ShareWithEnhanced` that takes a string as input and returns a specific greeting string.
311,go,easy,1,-1.6,0,0,4,Implement an SQL Statement Cache System
312,go,hard,0,-3.2,0,0,8,"Write a Go program to handle blog items, implementing the following two functionalities:"
313,go,hard,0,4.2,0,3,0,Write a Go function to verify whether a large integer is within the range of int64 values.
314,go,medium,0,-0.8,0,0,2,"Write a Go function to modify the host part of a URL. The function should be named `ResolveWithTarget` and accept two parameters: a `*url.URL` object and a target host string. The function should return a new URL object where the host part is replaced with the target host string, while preserving all other parts of the original URL (such as path, query parameters, etc.). If the target host string is empty, return the original URL unchanged. If the input URL is nil, return nil."
315,go,hard,0,-2.4,0,0,6,"Please implement a simple user management system in Go language, which should include the following functionalities:"
316,go,easy,0,-1.6,0,0,4,Please implement a service discovery function in Go that retrieves all instance addresses from a replication set.
317,go,medium,1,5.4,0,5,4,"Write a Go function `SliceAnalyzer` that creates a slice based on the given initial length and capacity, and performs a series of operations on it. The function needs to correctly handle various operations and return the final state of the slice or an error message."
318,go,hard,0,-5.2,0,0,13,"Write a Go function to resolve module dependency issues. The function should be named `AddMissing`, and it needs to add all missing dependencies (including test dependencies) for a given main package, selecting appropriate module versions based on recommended versions."
319,go,easy,1,9.6,0,10,11,Implement a lexical analyzer (Lexer) in Go that can decompose an input string into a series of tokens. The lexer should recognize the following types of tokens:
320,go,hard,0,2.0,0,4,9,Write a Go function `HTMLPrettyPrinter` that takes an HTML string as input and returns a formatted HTML string. The formatted HTML should have the following characteristics:
321,go,medium,1,-1.2,0,0,3,Write a Go function `AtomicCounter` that safely increments a counter using multiple goroutines. The function should accept three parameters:
322,go,hard,0,-2.0,0,0,5,"Please implement the Mul method of an advanced calculator AdvancedCalculator in Go language, which can handle integer multiplication operations and meet the following requirements:"
323,go,easy,1,-2.0,0,0,5,Write a Go program to implement the following two functionalities:
324,go,medium,1,-0.8,0,0,2,Write a Go function `CalculateMinCost` to compute the minimum total cost of purchasing black and white items. There are three purchasing methods available:
325,go,easy,1,-1.2,0,0,3,"Write a Go function `CountAdapterArrangements` that takes a slice of integers as input, representing a series of adapter voltage ratings (sorted in ascending order). The function needs to calculate how many different arrangements of these adapters are possible such that the voltage difference between each pair of adjacent adapters does not exceed 3."
326,go,medium,0,-0.8,0,0,2,Write a Go function to calculate the sum of all left leaf nodes in a binary tree.
327,go,easy,1,-6.4,0,0,16,"Programming Problem: Solving the ""SEND + MORE = MONEY"" Alphametic Puzzle"
328,go,hard,0,-2.8,0,0,7,Implement a cryptocurrency model system using the Go language.
329,go,hard,0,-3.2,0,0,8,Please implement a simple statistical computation library in Go language with the following functionalities:
330,go,hard,1,-1.2,0,0,3,Please implement an HTTP response builder in Go that can create standardized API response structures.
331,go,easy,1,-2.0,0,0,5,You need to implement a Go function to solve the following problem:
332,go,hard,0,-4.8,0,0,12,Implement a friend management system that supports the following functionalities:
333,go,hard,0,-2.4,0,0,6,Implement a Circular Deque data structure using the Go programming language. This data structure should support the following operations:
334,go,hard,0,1.0,0,3,8,"Implement a user session logout manager using the Go programming language. This manager should be capable of adding user sessions, logging out sessions, and retrieving the count of currently active sessions."
335,go,hard,0,-3.6,0,0,9,Implement a Ring Buffer (Circular Buffer) data structure in Go. The buffer should support basic read and write operations and handle buffer full and empty conditions correctly.
336,go,easy,1,10.8,0,8,1,Write a Go program to handle log level validation and conversion. Implement the following two functions:
337,go,medium,0,-1.6,0,0,4,Write a Go function `VerifyCertificate` to validate the authenticity of an SSL/TLS certificate. The function must check the following:
338,go,hard,0,4.8,0,8,16,Please implement a Go function `AdvancedFormatter` that generates a formatted string based on a given format string and arguments. The function needs to support multiple format specifiers and handle error cases.
339,go,medium,1,-2.8,0,0,7,Write a Go function `FormatNumberWithCommas` that takes a string representing a number and returns a new string with thousand separators (commas) added.
340,go,medium,0,-1.6,0,0,4,Write a Go function `ScaffoldType` to generate code templates for Kubernetes resource types. This function should generate corresponding Go struct definitions and Kubernetes resource annotations based on the given resource type information.
341,go,hard,0,1.6,0,4,10,"Implement a port operation function, required to be written in Go."
342,go,easy,1,-1.6,0,0,4,"Write a Go function to determine if a binary tree is balanced. A balanced binary tree is defined as: for every node in the tree, the height difference between its left and right subtrees does not exceed 1."
343,go,hard,0,-0.8,0,0,2,Please implement a simple metrics collection system in Go. The system should support the following functionalities:
344,go,hard,0,7.4,0,7,6,Write a Go function `InspectValue` that takes a value of any type as input and returns a map containing detailed information about the value. The returned map should include the following information:
345,go,hard,1,-6.4,0,0,16,Please implement a function in Go to compute the SM3 hash value.
346,go,hard,0,-2.0,0,0,5,"Implement a log level management system in Go language, requiring the following functionalities:"
347,go,medium,1,-0.2,0,1,4,Write a Go function `ToMap` that accepts a variable number of arguments (`...interface{}`) and converts them into a map in key-value pair form. The specific requirements are as follows:
348,go,easy,1,-0.4,0,0,1,"Write a Go function `CreatePersonJSON` that takes a person's name and address as input and returns a formatted JSON string. The JSON string should contain two fields: ""name"" and ""address"", corresponding to the input name and address values."
349,go,easy,0,-1.2,0,0,3,Write a Go function `UniquePaths` that calculates the number of unique paths from the top-left corner to the bottom-right corner in an m-row by n-column grid. Each move can only be made either right or down.
350,go,medium,1,3.0,0,3,3,Implement a simple key-value storage system. You need to write a function named `Get` that retrieves the value of a given key from the database and returns the result in the specified format.
351,go,medium,1,-1.2,0,0,3,Implement a data storage structure in Go that can add key-value pairs and display all stored items in a specific format.
352,go,hard,0,-0.8,0,0,2,"Write a Go function `SubsetsWithDup` that takes an integer slice as input and returns all possible subsets (the power set) of that slice. The subsets can be in any order, but must include all possible subsets and must not contain duplicate subsets."
353,go,easy,0,-2.8,0,0,7,Write a Go function to find the longest strictly increasing subsequence in a given integer array. A subsequence is a sequence that can be derived from the array by deleting some (or no) elements without changing the order of the remaining elements. Strictly increasing means each element in the sequence must be greater than the previous one.
354,go,easy,1,-2.4,0,0,6,"Write a Go function `JumpGame` that takes a non-negative integer array as input, where each element represents the maximum length you can jump from that position. Your goal is to jump from the first position (index 0) to the last position (index len(nums)-1) and return the minimum number of jumps required. If it is impossible to reach the last position, return -1."
355,go,hard,1,-3.6,0,0,9,"Write a Go function `TemplateRenderer` that implements a simple template rendering feature. The function takes a string template and a string-to-string map as parameters, replacing variable placeholders in the template with corresponding values from the map."
356,go,easy,1,14.0,0,10,0,"Please implement an Object struct in Go that can recognize and determine values of different data types, along with its related methods."
357,go,medium,1,-0.8,0,0,2,Implement a Go language PeerService to manage peer nodes in a network. Each Peer consists of a public key (Pubkey) and an address (Address). The PeerService must provide the following functionalities:
358,go,hard,0,-4.0,0,0,10,Please implement an encryption and decryption tool in Go that supports two encryption methods: BASE64 and SIMPLE.
359,go,hard,1,11.4,0,9,3,Please implement a regular expression processor function `RegexProcessor` in Go that can perform various regular expression operations on an input string based on different operations.
360,go,hard,0,-1.2,0,0,3,Write a Go program to implement file list formatting functionality. The program should be able to generate two different formats of output based on a given list of file information:
361,go,easy,1,-1.6,0,0,4,Write a Go function to find the lowest common ancestor of two nodes in a binary tree.
362,go,hard,1,-1.2,0,0,3,Write a Go program to implement a Markdown table renderer. This renderer should be able to generate properly formatted Markdown table strings based on provided data.
363,go,hard,0,2.0,0,4,9,Write a Go function that implements file list sorting and filtering functionality.
364,go,hard,1,-4.0,0,0,10,Implement a Multi-Server Management System
365,go,hard,1,-3.2,0,0,8,Please implement a Disjoint Set Union (DSU) data structure in Go that supports the following operations:
366,go,easy,1,-0.2,0,1,4,Write a Go function `ExtractEmails` that extracts all valid email addresses from the input text and parses them into structured information.
367,go,hard,0,21.8,0,19,12,Please implement a FEN string parser in Go. FEN (Forsyth-Edwards Notation) is a string representation used to describe the state of a chessboard.
368,go,easy,1,-2.0,0,0,5,Write a Go function `ProcessNumberString` that takes a string as input and returns a slice of integers and an error message string.
369,go,hard,0,-2.8,0,0,7,Write a Go program to convert elevation data to RGB colors.
370,go,hard,0,-0.4,0,0,1,"Write a Go function `MondayOfWeekBeforeInUTC` that takes a time point and a timezone offset, and returns the midnight time (00:00:00) of the Monday of the previous week in UTC time."
371,go,hard,0,4.6,0,5,6,Write a Go function to parse TC (Traffic Control) command strings. The function should accept a string slice as input and return a parsed TCCommand struct or an error.
372,go,hard,0,1.2,0,4,11,Write a Go program to implement a device manager that tracks devices in a network and their connection activities. The device manager should provide the following functionalities:
