index,language,difficulty,success,docs_score,question_chars,headings,code_blocks,example_markers,has_constraints,has_notes,title
273,go,hard,1,20.33,2420,0,2,2,0,1,Write a Go function `RegexOperations` that can perform different regular expression operations on an input string based on the specified operation. The function should support the following operations:
274,go,medium,0,17.99,1434,0,2,2,1,0,Write a Go function `BuildSeleniumURL` that constructs the complete URL for Selenium WebDriver based on the given parameters.
275,go,hard,0,22.73,1760,0,1,8,1,0,Please implement two functions in Go:
276,go,hard,0,17.73,1941,0,1,2,1,1,Implement a graph key handler capable of generating and parsing vertex and edge keys. The specific requirements are as follows:
277,go,hard,1,17.89,2155,0,0,3,1,1,Please implement an Ethereum client tool in Go language with the following functionalities:
278,go,hard,0,14.68,1425,0,0,2,1,1,"Implement a 2D grid pathfinder. Given a grid with width w and height h, where each cell is either passable (0) or an obstacle (1). Implement a PathFinder type containing the following methods:"
279,go,hard,1,12.45,871,0,1,2,1,0,"Write a Go function `LongestBeautifulSubstring` that takes a string as input and returns an integer. The string consists of lowercase letters, and the function needs to find the length of the longest ""beautiful substring"" within it."
280,go,easy,1,19.14,1466,0,2,3,0,1,Write a Go function `GrayCode` that generates an n-bit Gray code sequence.
281,go,easy,0,13.36,1538,0,0,2,1,0,Write a Go function to implement log filtering and formatting functionality. The specific requirements are as follows:
282,go,hard,0,18.96,2197,0,1,2,1,1,Implement a Go program to handle arithmetic operations and conversions of large numbers. You need to implement the following functionalities:
283,go,hard,0,19.58,1666,0,2,2,1,0,"Please implement a Go function `StringSplitter` that can split an input string into multiple substrings based on a given delimiter, with support for multiple splitting options."
284,go,medium,1,15.34,2421,0,1,1,0,1,Implement a Go program to handle user authentication and authorization. The program should include the following functionalities:
285,go,hard,0,10.68,1430,0,0,2,0,1,"Please implement a basic operations library for a 2D vector (Vec2) in Go. The Vec2 struct contains two int32 fields, X and Y. The following methods need to be implemented:"
286,go,hard,0,19.41,2468,0,1,2,1,1,"Implement a game command processor system using Go language. The system should be capable of parsing and executing game commands in JSON format, and returning corresponding results."
287,go,hard,0,20.02,1632,0,1,4,0,1,Write a Go function `ParseURLDetails` that parses a URL string and returns a map of its components.
288,go,hard,0,14.74,1282,0,1,2,1,0,"Write a Go function `ExtractPDFLinks` that extracts all links pointing to PDF files from an HTML string. The function should take an HTML string as input and return a slice of strings containing all links that end with "".pdf"" (case-sensitive)."
289,go,hard,0,11.55,1412,0,0,2,1,0,Implement a Binary Search Tree (BST) data structure that supports the following operations:
290,go,medium,0,24.21,1748,0,1,14,1,1,Write a Go function `MakeHostingConfig` that generates a server configuration string. The configuration string must adhere to the following format requirements:
291,go,easy,1,15.37,1841,0,0,2,1,1,Implement a simple in-memory cache simulator that supports the following features:
292,go,hard,1,11.35,2068,0,0,1,0,1,Write a Go function `ConfigureHTTPServer` to configure an HTTP server instance. The function should accept the following parameters:
293,go,hard,0,20.3,3706,0,0,3,1,1,Please implement a function to parse user profiles in Go language.
294,go,hard,1,23.96,2134,0,2,4,1,0,Write a Go function `ConcurrentSumCalculator` that calculates the sum of consecutive triangular numbers starting from a given number.
295,go,hard,1,15.18,1730,0,0,2,1,1,"Please implement a DES encryption and decryption tool in Go language, supporting CBC mode, PKCS5 padding, and Base64 encoding."
296,go,medium,1,12.51,1328,0,0,2,1,1,Write a Go program to implement a state storage system. This system needs to track the state values of different IDs and be able to detect whether the state has changed.
297,go,hard,1,12.18,1251,0,1,2,0,1,Write a Go function `maxEqualRowsAfterFlips` that takes a 2D integer matrix as input and returns an integer.
298,go,hard,1,17.42,1513,0,1,2,1,1,Implement an IP address-based rate limiter. The limiter should be able to:
299,go,medium,1,14.54,1405,0,1,2,1,0,Implement a graph query processor that can efficiently answer queries about node ranges.
300,go,hard,0,15.46,2139,0,0,2,1,1,Please implement a function `CheckVaccineText` in Go that checks a vaccination appointment text and extracts the year information.
301,go,hard,1,15.85,2429,0,1,2,0,0,Implement a car management system with the following functionalities:
302,go,hard,0,11.04,1343,0,0,2,1,0,Please implement a table formatting tool in Go that converts tab-separated text into aligned table output.
303,go,hard,0,15.84,1583,0,2,1,1,0,"Write a Go function that implements the addition of two non-negative integers represented as linked lists. Each node of the linked list contains a single digit, and the digits are stored in reverse order. The function should return a new linked list representing the sum of the two numbers."
304,go,hard,0,13.13,1160,0,2,2,0,0,"Please implement a function `LevelOrder` in Go that takes the root node of a binary tree and returns the level-order traversal result of the tree. Level-order traversal means visiting all nodes of the tree level by level, from left to right, with nodes of the same level grouped in the same sub-slice."
305,go,medium,1,22.53,2539,0,2,2,1,1,Please implement a simple HTTP request handler function `HandleRequest` in Go that processes different types of HTTP requests and returns appropriate responses.
306,go,easy,1,21.97,1242,0,2,4,1,1,"Write a Go function `NumOfArrays` to calculate the number of arrays that meet specific conditions. Given three integers n, m, and k, the function should return the number of arrays satisfying all the following conditions:"
307,go,medium,1,20.08,1548,0,2,2,1,1,Write a Go function `FormatText` that formats a string slice into a specific output string based on the given parameters.
308,go,hard,0,13.9,2158,0,0,2,0,1,"Write a Go function to validate the validity of a blockchain transaction. The function is named ValidateTransaction, and it needs to check the following transaction parameters:"
309,go,easy,1,18.9,1321,0,2,2,1,1,"Write a Go function `SQLSubstring` that implements functionality similar to SQL's SUBSTRING. The function takes a string, a starting index, and a length as parameters, and returns a substring starting from the specified position."
310,go,easy,0,11.59,1076,0,1,2,0,0,Write a Go function `ShareWithEnhanced` that takes a string as input and returns a specific greeting string.
311,go,easy,1,18.48,1909,0,1,2,1,1,Implement an SQL Statement Cache System
312,go,hard,0,15.8,2043,0,2,2,0,0,"Write a Go program to handle blog items, implementing the following two functionalities:"
313,go,hard,0,10.15,989,0,1,2,0,1,Write a Go function to verify whether a large integer is within the range of int64 values.
314,go,medium,0,24.4,1978,0,2,7,1,1,"Write a Go function to modify the host part of a URL. The function should be named `ResolveWithTarget` and accept two parameters: a `*url.URL` object and a target host string. The function should return a new URL object where the host part is replaced with the target host string, while preserving all other parts of the original URL (such as path, query parameters, etc.). If the target host string is empty, return the original URL unchanged. If the input URL is nil, return nil."
315,go,hard,0,14.64,1406,0,0,2,1,1,"Please implement a simple user management system in Go language, which should include the following functionalities:"
316,go,easy,0,13.49,2395,0,0,2,0,1,Please implement a service discovery function in Go that retrieves all instance addresses from a replication set.
317,go,medium,1,21.75,2971,0,2,2,1,0,"Write a Go function `SliceAnalyzer` that creates a slice based on the given initial length and capacity, and performs a series of operations on it. The function needs to correctly handle various operations and return the final state of the slice or an error message."
318,go,hard,0,20.78,2390,0,0,17,1,0,"Write a Go function to resolve module dependency issues. The function should be named `AddMissing`, and it needs to add all missing dependencies (including test dependencies) for a given main package, selecting appropriate module versions based on recommended versions."
319,go,easy,1,17.37,2442,0,1,2,0,1,Implement a lexical analyzer (Lexer) in Go that can decompose an input string into a series of tokens. The lexer should recognize the following types of tokens:
320,go,hard,0,23.73,2061,0,2,4,0,1,Write a Go function `HTMLPrettyPrinter` that takes an HTML string as input and returns a formatted HTML string. The formatted HTML should have the following characteristics:
321,go,medium,1,11.42,1452,0,1,2,0,0,Write a Go function `AtomicCounter` that safely increments a counter using multiple goroutines. The function should accept three parameters:
322,go,hard,0,16.33,1579,0,1,2,1,1,"Please implement the Mul method of an advanced calculator AdvancedCalculator in Go language, which can handle integer multiplication operations and meet the following requirements:"
323,go,easy,1,17.79,2696,0,1,2,1,1,Write a Go program to implement the following two functionalities:
324,go,medium,1,12.13,1158,0,1,2,0,0,Write a Go function `CalculateMinCost` to compute the minimum total cost of purchasing black and white items. There are three purchasing methods available:
325,go,easy,1,16.3,1318,0,1,2,1,1,"Write a Go function `CountAdapterArrangements` that takes a slice of integers as input, representing a series of adapter voltage ratings (sorted in ascending order). The function needs to calculate how many different arrangements of these adapters are possible such that the voltage difference between each pair of adjacent adapters does not exceed 3."
326,go,medium,0,16.54,1344,0,2,1,1,1,Write a Go function to calculate the sum of all left leaf nodes in a binary tree.
327,go,easy,1,12.37,1722,0,0,1,1,1,"Programming Problem: Solving the ""SEND + MORE = MONEY"" Alphametic Puzzle"
328,go,hard,0,15.07,2800,0,0,2,1,0,Implement a cryptocurrency model system using the Go language.
329,go,hard,0,16.23,1701,0,1,2,1,0,Please implement a simple statistical computation library in Go language with the following functionalities:
330,go,hard,1,14.62,2595,0,0,2,0,1,Please implement an HTTP response builder in Go that can create standardized API response structures.
331,go,easy,1,18.17,1422,0,3,2,1,0,You need to implement a Go function to solve the following problem:
332,go,hard,0,15.6,1977,0,0,2,1,1,Implement a friend management system that supports the following functionalities:
333,go,hard,0,16.23,1758,0,1,2,0,1,Implement a Circular Deque data structure using the Go programming language. This data structure should support the following operations:
334,go,hard,0,15.65,2011,0,0,2,1,1,"Implement a user session logout manager using the Go programming language. This manager should be capable of adding user sessions, logging out sessions, and retrieving the count of currently active sessions."
335,go,hard,0,15.61,1984,0,0,2,1,1,Implement a Ring Buffer (Circular Buffer) data structure in Go. The buffer should support basic read and write operations and handle buffer full and empty conditions correctly.
336,go,easy,1,12.27,1661,0,0,2,0,1,Write a Go program to handle log level validation and conversion. Implement the following two functions:
337,go,medium,0,20.19,2033,0,2,2,1,0,Write a Go function `VerifyCertificate` to validate the authenticity of an SSL/TLS certificate. The function must check the following:
338,go,hard,0,23.01,1626,0,2,3,1,1,Please implement a Go function `AdvancedFormatter` that generates a formatted string based on a given format string and arguments. The function needs to support multiple format specifiers and handle error cases.
339,go,medium,1,15.22,911,0,1,2,1,1,Write a Go function `FormatNumberWithCommas` that takes a string representing a number and returns a new string with thousand separators (commas) added.
340,go,medium,0,23.2,4091,0,2,3,1,0,Write a Go function `ScaffoldType` to generate code templates for Kubernetes resource types. This function should generate corresponding Go struct definitions and Kubernetes resource annotations based on the given resource type information.
341,go,hard,0,19.54,1945,0,2,2,0,1,"Implement a port operation function, required to be written in Go."
342,go,easy,1,17.96,1359,0,3,2,0,1,"Write a Go function to determine if a binary tree is balanced. A balanced binary tree is defined as: for every node in the tree, the height difference between its left and right subtrees does not exceed 1."
343,go,hard,0,15.89,1972,0,1,2,1,0,Please implement a simple metrics collection system in Go. The system should support the following functionalities:
344,go,hard,0,16.48,1905,0,1,2,0,1,Write a Go function `InspectValue` that takes a value of any type as input and returns a map containing detailed information about the value. The returned map should include the following information:
345,go,hard,1,9.66,1118,0,1,2,0,0,Please implement a function in Go to compute the SM3 hash value.
346,go,hard,0,14.53,1879,0,1,2,1,0,"Implement a log level management system in Go language, requiring the following functionalities:"
347,go,medium,1,15.94,1163,0,2,2,1,0,Write a Go function `ToMap` that accepts a variable number of arguments (`...interface{}`) and converts them into a map in key-value pair form. The specific requirements are as follows:
348,go,easy,1,18.52,1334,0,2,2,1,1,"Write a Go function `CreatePersonJSON` that takes a person's name and address as input and returns a formatted JSON string. The JSON string should contain two fields: ""name"" and ""address"", corresponding to the input name and address values."
349,go,easy,0,12.42,794,0,2,1,0,1,Write a Go function `UniquePaths` that calculates the number of unique paths from the top-left corner to the bottom-right corner in an m-row by n-column grid. Each move can only be made either right or down.
350,go,medium,1,17.8,1499,0,1,2,1,1,Implement a simple key-value storage system. You need to write a function named `Get` that retrieves the value of a given key from the database and returns the result in the specified format.
351,go,medium,1,14.95,1411,0,1,2,1,0,Implement a data storage structure in Go that can add key-value pairs and display all stored items in a specific format.
352,go,hard,0,14.99,1737,0,1,2,0,1,"Write a Go function `SubsetsWithDup` that takes an integer slice as input and returns all possible subsets (the power set) of that slice. The subsets can be in any order, but must include all possible subsets and must not contain duplicate subsets."
353,go,easy,0,9.55,1229,0,0,2,0,1,Write a Go function to find the longest strictly increasing subsequence in a given integer array. A subsequence is a sequence that can be derived from the array by deleting some (or no) elements without changing the order of the remaining elements. Strictly increasing means each element in the sequence must be greater than the previous one.
354,go,easy,1,17.25,1049,0,2,2,1,1,"Write a Go function `JumpGame` that takes a non-negative integer array as input, where each element represents the maximum length you can jump from that position. Your goal is to jump from the first position (index 0) to the last position (index len(nums)-1) and return the minimum number of jumps required. If it is impossible to reach the last position, return -1."
